Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Integral Avg,Integral Min,Integral Max,Derivative Avg,Derivative Min,Derivative Max,P Value Avg,P Value Min,P Value Max,Total Request Time
368,60,1.03,0.0,25.0,0.0,2.12,0.0,36.42,0.0301,-0.2523,0.8389,0.0,0.0,0.0,-0.0205,-0.912,0.1999,22051.11
369,60,1.14,0.0,33.33,0.0,2.28,0.0,52.7,0.0236,-0.2523,0.6711,0.0,0.0,0.0,-0.0065,-0.1678,0.0906,22128.58
370,60,1.4,0.0,50.0,0.0,2.76,0.0,88.3,0.0209,-0.2523,0.5977,0.0,0.0,0.0,-0.0027,-0.1342,0.2365,22187.39
371,59,1.27,0.0,50.0,0.0,2.74,0.0,100.0,0.0148,-0.2523,0.6562,0.0,0.0,0.0,-0.0062,-0.1074,0.0585,22251.92
372,60,1.67,0.0,50.0,0.0,3.04,0.0,100.0,0.0144,-0.2523,0.6562,0.0,0.0,0.0,-0.0004,-0.0859,0.25,22310.3
373,60,2.36,0.0,50.0,0.0,3.99,0.0,100.0,0.0195,-0.2523,0.6562,0.0,0.0,0.0,0.0051,-0.0687,0.2495,22365.29
374,57,2.49,0.0,50.0,0.0,4.46,0.0,100.0,0.018,-0.2523,0.6562,0.0,0.0,0.0,-0.0013,-0.055,0.0405,22435.14
375,59,2.82,0.0,50.0,0.0,5.12,0.0,100.0,0.0215,-0.2523,0.6562,0.0,0.0,0.0,0.003,-0.044,0.2248,22500.28
376,60,2.5,0.0,50.0,0.0,4.75,0.0,100.0,0.0149,-0.2523,0.6562,0.0,0.0,0.0,-0.0064,-0.2451,0.0,22556.9
377,59,1.98,0.0,50.0,0.0,3.49,0.0,87.69,-0.0019,-0.3438,0.4959,0.0,0.0,0.0,-0.017,-1.0,0.2209,22602.51
378,60,1.39,0.0,50.0,0.0,2.64,0.0,100.0,-0.012,-0.4701,0.5566,0.0,0.0,0.0,-0.0101,-0.5766,0.0607,22665.8
379,60,1.39,0.0,50.0,0.0,2.61,0.0,100.0,-0.0132,-0.4701,0.5556,0.0,0.0,0.0,-0.0013,-0.0238,0.0,22722.71
380,60,1.39,0.0,50.0,0.0,2.59,0.0,100.0,-0.0142,-0.4701,0.5547,0.0,0.0,0.0,-0.001,-0.0188,0.0,22778.66
381,60,1.39,0.0,50.0,0.0,2.57,0.0,100.0,-0.015,-0.4701,0.5538,0.0,0.0,0.0,-0.0008,-0.0147,0.0,22828.91
382,60,1.67,0.0,100.0,0.0,1.7,0.0,100.0,-0.0074,-0.4701,1.5528,0.0,0.0,0.0,0.0076,-0.517,0.9991,22900.67
383,60,0.4,0.0,14.29,0.0,0.7,0.0,17.16,-0.0204,-0.4701,0.552,0.0,0.0,0.0,-0.013,-1.0009,0.1427,22961.87
384,60,0.5,0.0,20.0,0.0,0.84,0.0,27.56,-0.0216,-0.4701,0.442,0.0,0.0,0.0,-0.0012,-0.11,0.0627,23024.56
385,60,1.04,0.0,33.33,0.0,1.48,0.0,40.0,-0.0185,-0.4701,0.3536,0.0,0.0,0.0,0.0031,-0.0884,0.3333,23092.16
386,60,0.98,0.0,33.33,0.0,1.6,0.0,54.67,-0.0203,-0.4701,0.4001,0.0,0.0,0.0,-0.0018,-0.0769,0.0667,23145.87
387,59,1.04,0.0,33.33,0.0,1.69,0.0,58.93,-0.0226,-0.4701,0.3689,0.0,0.0,0.0,-0.0019,-0.0566,0.0121,23218.23
388,60,1.26,0.0,25.0,0.0,1.83,0.0,43.27,-0.0229,-0.4701,0.25,0.0,0.0,0.0,-0.0007,-0.192,0.25,23280.91
389,60,1.28,0.0,25.0,0.0,1.87,0.0,38.0,-0.0247,-0.4701,0.275,0.0,0.0,0.0,-0.0017,-0.0745,0.025,23335.12
390,60,1.21,0.0,25.0,0.0,1.71,0.0,39.3,-0.0277,-0.4701,0.24,0.0,0.0,0.0,-0.003,-0.1489,0.0304,23389.83
391,60,1.24,0.0,25.0,0.0,1.69,0.0,38.73,-0.0291,-0.4701,0.1953,0.0,0.0,0.0,-0.0014,-0.0448,0.0098,23448.42
392,60,1.09,0.0,20.0,0.0,1.4,0.0,23.49,-0.0325,-0.4701,0.0743,0.0,0.0,0.0,-0.0034,-0.1891,0.0474,23501.14
393,59,0.82,0.0,20.0,0.0,1.01,0.0,24.62,-0.0378,-0.4701,0.1429,0.0,0.0,0.0,-0.0048,-0.2142,0.1429,23568.36
394,60,0.85,0.0,20.0,0.0,1.08,0.0,24.9,-0.037,-0.4701,0.1667,0.0,0.0,0.0,0.0002,-0.0119,0.0238,23625.52
395,60,0.57,0.0,20.0,0.0,0.76,0.0,28.25,-0.0409,-0.4701,0.1838,0.0,0.0,0.0,-0.004,-0.249,0.0171,23672.4
396,60,0.83,0.0,33.33,0.0,1.16,0.0,49.33,-0.0382,-0.4701,0.3288,0.0,0.0,0.0,0.0028,-0.0076,0.145,23736.42
397,60,1.17,0.0,50.0,0.0,1.86,0.0,86.31,-0.0334,-0.4701,0.5822,0.0,0.0,0.0,0.0048,-0.0061,0.2534,23805.08
398,59,0.85,0.0,50.0,0.0,1.7,0.0,100.0,-0.0371,-0.4701,0.6507,0.0,0.0,0.0,-0.0032,-0.2504,0.0685,23864.84
399,60,0.83,0.0,50.0,0.0,1.67,0.0,100.0,-0.0366,-0.4701,0.6507,0.0,0.0,0.0,-0.0001,-0.0039,0.0,23925.69
400,60,0.83,0.0,50.0,0.0,1.67,0.0,100.0,-0.0366,-0.4701,0.6507,0.0,0.0,0.0,-0.0001,-0.0031,0.0,23985.49
401,60,1.67,0.0,50.0,0.0,2.51,0.0,100.0,-0.0284,-0.4701,0.6507,0.0,0.0,0.0,0.0083,-0.0025,0.5,24050.36
402,60,1.39,0.0,50.0,0.0,2.52,0.0,100.0,-0.0285,-0.4701,0.6507,0.0,0.0,0.0,-0.0001,-0.0042,0.0,24108.21
403,60,0.33,0.0,20.0,0.0,0.45,0.0,26.57,-0.0486,-0.4701,0.0064,0.0,0.0,0.0,-0.0201,-1.0,0.0,24158.28
404,60,0.28,0.0,16.67,0.0,0.28,0.0,16.42,-0.0496,-0.4701,0.0051,0.0,0.0,0.0,-0.0009,-0.0548,0.0,24217.98
405,60,0.28,0.0,16.67,0.0,0.26,0.0,15.33,-0.0491,-0.4701,0.0041,0.0,0.0,0.0,0.0005,-0.001,0.0298,24278.64
406,60,0.28,0.0,16.67,0.0,0.27,0.0,15.92,-0.0485,-0.4701,0.0033,0.0,0.0,0.0,0.0006,-0.0008,0.0389,24337.18
407,60,0.28,0.0,16.67,0.0,0.28,0.0,16.7,-0.0479,-0.4701,0.0026,0.0,0.0,0.0,0.0005,-0.0007,0.034,24404.05
408,59,0.28,0.0,16.67,0.0,0.3,0.0,17.38,-0.0483,-0.4701,0.0021,0.0,0.0,0.0,0.0005,-0.0005,0.0275,24464.08
409,60,0.28,0.0,16.67,0.0,0.3,0.0,17.93,-0.0471,-0.4701,0.0017,0.0,0.0,0.0,0.0004,-0.0004,0.0218,24528.29
410,60,0.28,0.0,16.67,0.0,0.31,0.0,18.37,-0.0468,-0.4701,0.0014,0.0,0.0,0.0,0.0003,-0.0003,0.0172,24579.94
411,60,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.0499,-0.4701,0.0011,0.0,0.0,0.0,-0.0031,-0.1837,0.0,24658.14
412,60,0.28,0.0,16.67,0.0,0.33,0.0,20.0,-0.0471,-0.4701,0.1667,0.0,0.0,0.0,0.0028,-0.0002,0.1667,24711.81
413,60,0.28,0.0,16.67,0.0,0.39,0.0,23.33,-0.0471,-0.4701,0.1667,0.0,-0.0,-0.0,-0.0,-0.0002,0.0,24770.76
414,60,0.33,0.0,20.0,0.0,0.47,0.0,28.27,-0.0469,-0.4701,0.18,0.0,0.0,0.0,0.0002,-0.0002,0.0133,24832.88
415,60,0.56,0.0,33.33,0.0,0.82,0.0,49.25,-0.0445,-0.4701,0.3249,0.0,0.0,0.0,0.0024,-0.0001,0.1449,24909.7
416,60,0.28,0.0,16.67,0.0,0.44,0.0,26.5,-0.0486,-0.4701,0.0811,0.0,-0.0,-0.0,-0.0041,-0.2438,0.0,24962.08
417,60,0.61,0.0,20.0,0.0,0.76,0.0,24.0,-0.0462,-0.4701,0.2,0.0,0.0,0.0,0.0024,-0.0541,0.2,25008.53
418,60,0.69,0.0,25.0,0.0,0.95,0.0,36.4,-0.0452,-0.4701,0.27,0.0,0.0,0.0,0.0009,-0.0135,0.07,25075.85
419,60,0.61,0.0,20.0,0.0,0.85,0.0,30.86,-0.0468,-0.4701,0.1788,0.0,0.0,0.0,-0.0016,-0.0912,0.0,25136.14
420,58,0.53,0.0,16.67,0.0,0.69,0.0,20.18,-0.0506,-0.4701,0.0572,0.0,0.0,0.0,-0.0021,-0.1216,0.0,25168.1
421,60,0.52,0.0,16.67,0.0,0.63,0.0,20.13,-0.0494,-0.4701,0.03,0.0,0.0,0.0,-0.0005,-0.0272,0.0,25193.4
422,60,0.24,0.0,14.29,0.0,0.29,0.0,17.24,-0.0529,-0.4701,0.021,0.0,0.0,0.0,-0.0035,-0.2013,0.0,25208.03
423,60,0.24,0.0,14.29,0.0,0.28,0.0,17.07,-0.053,-0.4701,0.0161,0.0,0.0,0.0,-0.0001,-0.0049,0.0,25227.56
424,60,0.24,0.0,14.29,0.0,0.28,0.0,16.98,-0.053,-0.4701,0.0126,0.0,0.0,0.0,-0.0001,-0.0035,0.0,25247.08
425,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0178,-0.1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25251.95
