Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Total Request Time
41,60,0.74,0.0,4.88,0.04,3.73,0.0,21.22,2438.03
42,60,0.77,0.0,4.76,0.03,3.66,0.0,20.82,2491.21
43,60,0.92,0.0,6.45,0.03,3.76,0.0,21.58,2558.09
44,60,0.91,0.0,5.88,0.08,3.84,0.0,21.46,2607.68
45,60,0.89,0.0,5.88,0.15,3.87,0.0,21.36,2669.24
46,60,0.78,0.0,5.71,0.14,3.79,0.0,22.34,2736.87
47,60,0.76,0.0,6.25,0.13,3.71,0.0,24.0,2801.23
48,60,0.96,0.0,8.7,0.12,3.86,0.0,24.78,2850.56
49,60,1.15,0.0,9.09,0.02,4.16,0.0,25.08,2923.09
50,60,1.02,0.0,8.7,0.1,4.28,0.0,28.28,2976.9
51,60,1.11,0.0,11.11,0.09,4.46,0.0,33.25,3029.21
52,4,0.0,0.0,0.0,0.01,1.28,0.0,5.08,3089.74
53,60,1.28,0.0,11.11,0.08,4.76,0.0,37.23,3157.99
54,60,0.99,0.0,6.06,0.16,4.72,0.0,34.29,3215.95
55,60,1.04,0.0,9.09,0.16,4.75,0.0,36.02,3271.59
56,60,0.87,0.0,10.53,0.07,4.61,0.0,38.84,3329.81
57,60,0.91,0.0,11.76,0.06,4.53,0.0,42.33,3397.56
58,60,1.02,0.0,11.76,0.1,4.58,0.0,45.12,3461.42
59,60,0.98,0.0,10.87,0.05,4.58,0.0,42.25,3505.83
60,60,1.04,0.0,11.36,0.09,4.65,0.0,39.94,3577.23
61,60,1.68,0.0,14.29,0.05,5.33,0.0,40.58,3643.44
62,60,3.88,0.0,16.0,0.04,8.07,0.0,42.99,3694.39
63,60,5.44,0.0,20.0,0.05,11.82,0.0,42.56,3752.12
64,60,6.95,0.0,21.74,0.05,16.32,0.0,54.12,3821.66
65,60,8.78,0.0,25.0,0.07,21.75,0.0,66.0,3875.21
66,60,10.08,0.0,23.73,0.17,27.39,0.0,76.29,3936.75
67,60,12.34,0.0,31.58,0.17,34.15,2.86,84.98,3992.71
68,60,13.97,0.0,30.23,0.17,41.2,2.23,94.65,4064.87
69,60,16.16,4.35,30.0,0.1,48.97,7.26,100.0,4113.54
70,60,17.62,8.0,29.63,0.1,56.52,15.1,100.0,4168.28
71,60,18.66,7.69,35.29,0.1,63.49,22.67,100.0,4218.48
72,60,19.13,8.11,33.33,0.1,69.29,27.05,100.0,4256.81
73,60,19.34,6.25,37.04,0.1,73.54,31.45,100.0,4305.08
74,60,19.01,5.13,37.04,0.1,76.17,36.02,100.0,4342.12
75,60,19.12,2.86,37.04,0.1,78.21,31.52,100.0,4371.97
76,60,19.62,4.88,34.48,0.1,80.32,32.19,100.0,4394.43
77,60,19.68,2.33,35.29,0.1,81.66,33.08,100.0,4418.44
78,59,20.32,4.08,40.0,0.1,82.9,34.21,100.0,4451.24
79,59,21.19,4.55,50.0,0.08,84.68,33.4,100.0,4464.92
80,60,22.18,6.9,50.0,0.08,85.53,35.13,100.0,4480.62
81,60,20.06,0.0,57.14,0.03,84.35,41.63,100.0,4498.26
82,59,19.34,0.0,100.0,0.05,81.39,38.88,100.0,4517.3
83,59,18.19,0.0,100.0,0.12,77.47,31.01,100.0,4546.84
84,60,17.9,0.0,100.0,0.06,72.41,24.72,100.0,4577.0
85,60,18.33,0.0,100.0,0.07,68.16,19.7,100.0,4601.24
86,60,15.63,0.0,100.0,0.08,63.37,15.69,100.0,4629.16
87,60,9.35,0.0,100.0,0.09,56.59,12.48,100.0,4681.29
88,60,8.56,0.0,100.0,0.1,50.33,9.92,100.0,4723.07
89,60,4.3,0.0,100.0,0.09,43.1,11.34,100.0,4764.64
90,60,1.87,0.0,22.22,0.09,36.22,8.93,100.0,4819.64
91,60,0.87,0.0,6.45,0.08,29.74,7.01,79.65,4880.58
92,60,1.23,0.0,9.09,0.09,24.93,5.48,71.68,4937.79
93,60,1.28,0.0,8.33,0.1,21.13,4.27,62.52,5000.41
94,60,1.09,0.0,6.45,0.11,17.9,3.31,55.88,5056.11
95,60,1.07,0.0,6.67,0.12,15.3,2.55,49.57,5121.45
96,60,1.08,0.0,7.41,0.13,13.23,1.95,44.52,5178.5
97,60,1.24,0.0,9.52,0.14,11.74,1.48,40.2,5240.78
98,60,1.33,0.0,10.53,0.15,10.64,1.11,39.43,5298.18
99,60,1.18,0.0,10.53,0.16,9.61,0.81,38.8,5360.89
100,60,1.1,0.0,9.52,0.17,8.7,0.59,38.29,5413.21
101,60,1.14,0.0,11.11,0.18,8.02,0.41,37.86,5476.59
102,60,0.97,0.0,11.11,0.19,7.31,0.27,37.71,5530.65
103,60,0.9,0.0,11.76,0.17,6.67,0.17,41.78,5596.14
104,60,1.13,0.0,11.76,0.16,6.39,0.09,45.03,5659.87
105,60,1.05,0.0,9.09,0.15,6.09,0.03,44.94,5720.77
106,60,1.1,0.0,8.33,0.13,5.9,0.0,44.1,5768.85
107,60,1.1,0.0,9.52,0.12,5.76,0.0,44.6,5844.0
108,60,0.85,0.0,5.88,0.11,5.39,0.0,35.5,5894.15
109,60,0.94,0.0,7.69,0.11,5.19,0.0,28.23,5960.96
110,60,1.09,0.0,10.0,0.1,5.18,0.0,26.51,6015.77
111,60,0.96,0.0,7.41,0.09,5.04,0.0,27.7,6082.15
112,60,1.15,0.0,8.7,0.08,5.12,0.0,26.73,6141.59
113,60,1.17,0.0,9.09,0.08,5.21,0.0,27.77,6192.53
114,60,1.19,0.0,7.69,0.07,5.3,0.0,29.79,6261.79
115,60,1.34,0.0,8.33,0.06,5.53,0.0,32.03,6319.78
116,60,1.28,0.0,6.67,0.06,5.65,0.0,29.33,6376.24
117,60,1.26,0.0,6.25,0.06,5.72,0.0,26.65,6436.34
118,60,1.3,0.0,6.25,0.05,5.82,0.0,24.62,6510.86
119,60,1.38,0.0,5.88,0.05,5.98,0.0,23.43,6561.85
120,60,1.27,0.0,5.56,0.04,6.0,0.0,23.55,6616.57
121,60,1.31,0.0,6.25,0.04,6.05,0.0,23.66,6679.69
122,60,1.23,0.0,9.52,0.04,6.02,0.0,24.35,6731.42
123,60,1.27,0.0,9.52,0.03,6.03,0.0,25.21,6801.22
124,60,1.06,0.0,10.0,0.03,5.83,0.0,27.58,6858.26
125,60,0.98,0.0,13.33,0.03,5.6,0.0,35.33,6918.76
126,60,1.26,0.0,12.5,0.03,5.69,0.0,40.69,6981.26
127,60,1.28,0.0,13.33,0.02,5.79,0.0,45.82,7034.33
128,60,1.24,0.0,14.29,0.02,5.82,0.0,50.87,7093.2
129,60,1.2,0.0,13.04,0.02,5.82,0.0,53.67,7158.15
130,60,1.26,0.0,9.09,0.02,5.86,0.0,51.19,7220.96
131,60,1.22,0.0,7.14,0.02,5.86,0.0,47.11,7279.27
132,60,1.16,0.0,6.67,0.02,5.8,0.0,40.37,7335.06
133,60,1.12,0.0,6.82,0.02,5.72,0.0,34.42,7395.7
134,60,1.2,0.0,8.33,0.01,5.72,0.0,30.82,7456.54
135,60,1.21,0.0,7.14,0.01,5.74,0.0,29.75,7517.57
136,60,1.14,0.0,7.69,0.04,5.68,0.0,27.99,7583.97
137,60,1.28,0.0,8.7,0.05,5.77,0.0,27.27,7636.65
138,60,1.23,0.0,6.67,0.05,5.8,0.0,26.57,7692.67
139,60,1.26,0.0,6.67,0.06,5.85,0.0,26.26,7756.27
140,60,1.12,0.0,5.26,0.07,5.75,0.0,24.08,7819.07
141,60,1.22,0.0,5.56,0.06,5.77,0.0,23.53,7855.01
142,60,1.19,0.0,6.67,0.01,5.75,0.0,19.36,7874.48
