Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Integral Avg,Integral Min,Integral Max,Derivative Avg,Derivative Min,Derivative Max,P Value Avg,P Value Min,P Value Max,Total Request Time
376,60,1.11,0.0,50.0,0.0,2.12,0.0,100.0,-0.0012,-0.2793,0.73,0.0,0.0,0.0,-0.0012,-0.035,0.0,22650.55
377,60,1.25,0.0,50.0,0.0,2.3,0.0,100.0,-0.0007,-0.2793,0.73,0.0,0.0,0.0,0.0006,-0.028,0.0803,22719.83
378,60,1.39,0.0,50.0,0.0,2.56,0.0,100.0,0.0004,-0.2793,0.73,0.0,0.0,0.0,0.0011,-0.0224,0.103,22778.82
379,60,1.39,0.0,50.0,0.0,2.64,0.0,100.0,-0.0001,-0.2793,0.73,0.0,0.0,0.0,-0.0006,-0.0179,0.0,22833.73
380,60,1.39,0.0,50.0,0.0,2.65,0.0,100.0,-0.0012,-0.2793,0.73,0.0,0.0,0.0,-0.0011,-0.0407,0.0,22877.4
381,60,1.67,0.0,50.0,0.0,2.69,0.0,100.0,-0.0027,-0.3192,0.73,0.0,0.0,0.0,-0.0015,-0.5704,0.3332,22952.99
382,60,0.89,0.0,33.33,0.0,1.4,0.0,54.7,-0.0178,-0.3194,0.4009,0.0,0.0,0.0,-0.0151,-1.0,0.0665,23003.75
383,60,1.11,0.0,33.33,0.0,1.83,0.0,58.96,-0.0161,-0.3195,0.3696,0.0,0.0,0.0,0.0017,-0.0313,0.1458,23047.12
384,60,0.97,0.0,33.33,0.0,1.68,0.0,57.0,-0.0195,-0.3196,0.3541,0.0,0.0,0.0,-0.0033,-0.1922,0.0016,23132.47
385,60,1.58,0.0,33.33,0.0,2.23,0.0,58.48,-0.0161,-0.3197,0.3074,0.0,0.0,0.0,0.0034,-0.1941,0.25,23206.93
386,60,1.96,0.0,33.33,0.0,2.84,0.0,57.84,-0.0127,-0.3198,0.3834,0.0,-0.0,-0.0,0.0034,-0.0565,0.2,23271.47
387,60,2.08,0.0,33.33,0.0,3.18,0.0,57.87,-0.0122,-0.3199,0.3767,0.0,0.0,0.0,0.0005,-0.0523,0.07,23317.28
388,60,2.32,0.0,50.0,0.0,3.66,0.0,86.61,-0.0106,-0.32,0.4156,0.0,-0.0,-0.0,0.0016,-0.184,0.2171,23382.53
389,60,2.5,0.0,50.0,0.0,4.16,0.0,100.0,-0.0086,-0.3201,0.4826,0.0,-0.0,-0.0,0.002,-0.0179,0.067,23427.52
390,60,2.7,0.0,50.0,0.0,4.64,0.0,100.0,-0.0063,-0.3202,0.5541,0.0,-0.0,-0.0,0.0023,-0.0341,0.2113,23478.76
391,60,1.63,0.0,50.0,0.0,2.87,0.0,100.0,-0.0254,-0.5174,0.6043,0.0,0.0,0.0,-0.0192,-1.0,0.0502,23561.33
392,60,1.9,0.0,50.0,0.0,3.37,0.0,100.0,-0.0217,-0.5174,0.6043,0.0,0.0,0.0,0.0037,-0.001,0.2227,23605.6
393,60,1.94,0.0,50.0,0.0,3.67,0.0,100.0,-0.0201,-0.5174,0.6043,0.0,0.0,0.0,0.0016,-0.0008,0.0705,23651.08
394,60,2.96,0.0,100.0,0.0,3.9,0.0,100.0,-0.0016,-0.5174,1.6043,0.0,-0.0,-0.0,0.0185,-0.0006,1.0,23710.83
395,60,1.88,0.0,100.0,0.0,1.94,0.0,100.0,-0.0048,-0.5213,2.6043,0.0,-0.0,-0.0,-0.0033,-1.0,1.0,23768.1
396,60,0.19,0.0,11.11,0.0,0.78,0.0,32.09,-0.0221,-0.5213,1.6043,0.0,0.0,0.0,-0.0173,-1.0,0.0,23847.12
397,60,0.19,0.0,11.11,0.0,0.66,0.0,25.67,-0.0278,-0.5213,1.2834,0.0,0.0,0.0,-0.0057,-0.3209,0.0,23915.71
398,60,0.17,0.0,10.0,0.0,0.55,0.0,20.53,-0.0325,-0.5213,1.0267,0.0,0.0,0.0,-0.0047,-0.2567,0.0,23976.43
399,60,0.19,0.0,11.11,0.0,0.5,0.0,16.43,-0.0359,-0.5213,0.8214,0.0,0.0,0.0,-0.0034,-0.2053,0.003,24047.57
400,60,0.19,0.0,11.11,0.0,0.44,0.0,13.25,-0.0388,-0.5213,0.6571,0.0,0.0,0.0,-0.0029,-0.1643,0.0,24105.89
401,60,1.02,0.0,50.0,0.0,1.39,0.0,60.0,-0.0327,-0.5213,0.5257,0.0,0.0,0.0,0.006,-0.1314,0.5,24165.7
402,60,1.17,0.0,50.0,0.0,2.12,0.0,94.0,-0.0296,-0.5213,0.7,0.0,0.0,0.0,0.0032,-0.1051,0.2,24223.36
403,60,1.11,0.0,50.0,0.0,2.15,0.0,100.0,-0.0312,-0.5213,0.73,0.0,0.0,0.0,-0.0016,-0.0841,0.03,24285.58
404,60,0.83,0.0,50.0,0.0,1.76,0.0,100.0,-0.036,-0.5213,0.73,0.0,0.0,0.0,-0.0049,-0.2244,0.0,24341.8
405,60,0.83,0.0,50.0,0.0,1.74,0.0,100.0,-0.0369,-0.5213,0.73,0.0,0.0,0.0,-0.0009,-0.0538,0.0,24393.9
406,60,0.83,0.0,50.0,0.0,1.72,0.0,100.0,-0.0377,-0.5213,0.73,0.0,0.0,0.0,-0.0007,-0.0431,0.0,24463.59
407,60,0.83,0.0,50.0,0.0,1.71,0.0,100.0,-0.0382,-0.5213,0.73,0.0,0.0,0.0,-0.0006,-0.0345,0.0,24538.82
408,60,1.25,0.0,50.0,0.0,2.16,0.0,100.0,-0.0345,-0.5213,0.73,0.0,0.0,0.0,0.0037,-0.0276,0.25,24582.75
409,60,1.46,0.0,50.0,0.0,2.53,0.0,100.0,-0.0321,-0.5213,0.73,0.0,0.0,0.0,0.0025,-0.022,0.125,24646.98
410,60,1.53,0.0,50.0,0.0,2.68,0.0,100.0,-0.0319,-0.5213,0.73,0.0,0.0,0.0,0.0002,-0.0176,0.0417,24714.6
411,60,0.89,0.0,33.33,0.0,1.33,0.0,50.41,-0.047,-0.5213,0.2398,0.0,0.0,0.0,-0.0151,-1.0,0.0878,24769.03
412,60,1.13,0.0,33.33,0.0,1.59,0.0,54.88,-0.0453,-0.5213,0.2371,0.0,0.0,0.0,0.0017,-0.0259,0.1428,24815.8
413,60,1.4,0.0,50.0,0.0,2.15,0.0,86.69,-0.0414,-0.5213,0.4627,0.0,0.0,0.0,0.0039,-0.0309,0.2256,24872.44
414,60,1.46,0.0,50.0,0.0,2.46,0.0,100.0,-0.0396,-0.5213,0.5292,0.0,0.0,0.0,0.0018,-0.0072,0.0665,24930.93
415,60,1.28,0.0,50.0,0.0,2.21,0.0,100.0,-0.042,-0.5213,0.5292,0.0,0.0,0.0,-0.0023,-0.1286,0.0,24987.12
416,60,1.35,0.0,50.0,0.0,2.27,0.0,100.0,-0.0413,-0.5213,0.5292,0.0,0.0,0.0,0.0007,-0.0046,0.0339,25049.44
417,60,1.33,0.0,50.0,0.0,2.26,0.0,100.0,-0.0413,-0.5213,0.5292,0.0,0.0,0.0,-0.0,-0.0056,0.0075,25101.0
418,60,0.58,0.0,25.0,0.0,0.72,0.0,33.53,-0.0568,-0.5213,0.1007,0.0,0.0,0.0,-0.0155,-1.0,0.0545,25129.11
419,60,0.19,0.0,11.11,0.0,0.19,0.0,11.28,-0.062,-0.5213,0.0095,0.0,0.0,0.0,-0.0052,-0.3353,0.0259,25164.22
420,56,0.22,0.0,12.5,0.0,0.24,0.0,13.53,-0.066,-0.5213,0.0076,0.0,0.0,0.0,0.0004,-0.0019,0.0258,25184.24
421,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,25194.86
422,60,0.21,0.0,12.5,0.0,0.23,0.0,13.93,-0.0616,-0.5213,0.0061,0.0,0.0,0.0,0.0001,-0.0015,0.006,25205.39
423,60,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0639,-0.5213,0.0048,0.0,0.0,0.0,-0.0024,-0.1399,0.0,25216.29
424,60,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-0.0639,-0.5213,0.0039,0.0,0.0,0.0,-0.0,-0.001,0.0,25216.29
425,60,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.064,-0.5213,0.0031,0.0,0.0,0.0,-0.0,-0.0008,0.0,25259.03
426,60,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.064,-0.5213,0.0025,0.0,0.0,0.0,-0.0,-0.0006,0.0,25280.96
427,60,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.064,-0.5213,0.002,0.0,0.0,0.0,-0.0,-0.0005,0.0,25291.96
